No	TMNo	EnNo	Name		GMNo	Mode	DateTime
90	1	83	          	0	1	2011/09/01 13:09:32
91	1	48	          	0	1	2011/09/01 15:59:25
92	1	92	          	0	1	2011/09/01 16:35:03
93	1	91	          	0	1	2011/09/01 17:05:54
94	1	50	          	0	1	2011/09/01 18:00:02
95	1	71	          	0	1	2011/09/01 18:00:07
96	1	55	          	0	1	2011/09/01 18:00:10
97	1	52	          	0	1	2011/09/01 18:00:25
98	1	51	          	0	1	2011/09/01 18:03:45
99	1	54	          	0	1	2011/09/01 18:06:26
100	1	72	          	0	1	2011/09/01 18:11:07
101	1	99	          	0	1	2011/09/01 18:27:52
102	1	100	          	0	1	2011/09/01 18:31:58
103	1	61	          	0	1	2011/09/01 18:32:04
104	1	90	          	0	1	2011/09/01 18:32:10
105	1	85	          	0	1	2011/09/01 18:32:51
106	1	96	          	0	1	2011/09/01 18:32:53
107	1	123	          	0	1	2011/09/01 18:33:10
108	1	98	          	0	1	2011/09/01 18:33:28
109	1	108	          	0	1	2011/09/01 18:38:49
110	1	65	          	0	1	2011/09/01 18:39:32
111	1	60	          	0	1	2011/09/01 18:39:38
112	1	119	          	0	1	2011/09/01 18:40:03
113	1	109	          	0	1	2011/09/01 18:40:22
114	1	112	          	0	1	2011/09/01 18:40:25
115	1	116	          	0	1	2011/09/01 18:40:33
116	1	102	          	0	1	2011/09/01 18:40:38
117	1	114	          	0	1	2011/09/01 18:40:42
118	1	115	          	0	1	2011/09/01 18:40:45
119	1	87	          	0	1	2011/09/01 18:41:08
120	1	88	          	0	1	2011/09/01 18:41:14
121	1	89	          	0	1	2011/09/01 18:41:25
122	1	56	          	0	1	2011/09/01 18:41:32
123	1	109	          	0	1	2011/09/01 18:41:37
124	1	59	          	0	1	2011/09/01 18:42:14
125	1	106	          	0	1	2011/09/01 18:42:50
126	1	66	          	0	1	2011/09/01 18:43:02
127	1	75	          	0	1	2011/09/01 18:43:53
128	1	101	          	0	1	2011/09/01 18:47:28
129	1	57	          	0	1	2011/09/01 18:48:13
130	1	77	          	0	1	2011/09/01 18:48:19
131	1	78	          	0	1	2011/09/01 18:48:22
132	1	107	          	0	1	2011/09/01 18:48:25
133	1	94	          	0	1	2011/09/01 18:48:28
134	1	62	          	0	1	2011/09/01 18:49:52
135	1	118	          	0	1	2011/09/01 18:51:41
136	1	113	          	0	1	2011/09/01 18:52:31
137	1	86	          	0	1	2011/09/01 18:52:35
138	1	95	          	0	1	2011/09/01 18:54:07
139	1	79	          	0	1	2011/09/01 19:09:12
140	1	93	          	0	1	2011/09/01 19:26:43
141	1	103	          	0	1	2011/09/01 19:26:53
142	1	105	          	0	1	2011/09/01 19:32:35
143	1	63	          	0	1	2011/09/01 19:34:47
144	1	122	          	0	1	2011/09/01 19:40:59
145	1	97	          	0	1	2011/09/01 19:48:48
146	1	82	          	0	1	2011/09/01 19:49:48
147	1	68	          	0	1	2011/09/01 20:12:40
148	1	74	          	0	1	2011/09/01 20:16:38
149	1	76	          	0	1	2011/09/01 20:32:50
150	1	111	          	0	1	2011/09/01 20:33:30
151	1	111	          	0	1	2011/09/01 20:33:35
152	1	83	          	0	1	2011/09/01 20:35:05
153	1	64	          	0	1	2011/09/01 20:40:27
154	1	104	          	0	1	2011/09/01 20:58:49
155	1	110	          	0	1	2011/09/01 21:07:04
156	1	110	          	0	1	2011/09/01 21:07:07
157	1	70	          	0	1	2011/09/01 21:12:55
158	1	121	          	0	1	2011/09/01 21:12:58
159	1	81	          	0	1	2011/09/02 00:38:03
160	1	58	          	0	1	2011/09/02 03:33:16
161	1	50	          	0	1	2011/09/02 08:39:48
162	1	66	          	0	1	2011/09/02 08:43:15
163	1	73	          	0	1	2011/09/02 08:47:51
164	1	71	          	0	1	2011/09/02 08:47:54
165	1	54	          	0	1	2011/09/02 08:49:42
166	1	72	          	0	1	2011/09/02 08:51:14
167	1	99	          	0	1	2011/09/02 08:53:36
168	1	51	          	0	1	2011/09/02 08:56:01
169	1	114	          	0	1	2011/09/02 09:02:25
170	1	113	          	0	1	2011/09/02 09:03:17
171	1	49	          	0	1	2011/09/02 09:12:53
172	1	115	          	0	1	2011/09/02 09:17:25
173	1	89	          	0	1	2011/09/02 09:17:29
174	1	100	          	0	1	2011/09/02 09:18:22
175	1	74	          	0	1	2011/09/02 09:18:26
176	1	65	          	0	1	2011/09/02 09:19:35
177	1	55	          	0	1	2011/09/02 09:24:26
178	1	90	          	0	1	2011/09/02 09:24:31
179	1	58	          	0	1	2011/09/02 09:24:33
180	1	121	          	0	1	2011/09/02 09:25:32
181	1	95	          	0	1	2011/09/02 09:26:18
182	1	60	          	0	1	2011/09/02 09:27:34
183	1	106	          	0	1	2011/09/02 09:27:36
184	1	118	          	0	1	2011/09/02 09:27:39
185	1	123	          	0	1	2011/09/02 09:28:32
186	1	119	          	0	1	2011/09/02 09:28:35
187	1	77	          	0	1	2011/09/02 09:28:41
188	1	108	          	0	1	2011/09/02 09:29:38
189	1	85	          	0	1	2011/09/02 09:29:42
190	1	112	          	0	1	2011/09/02 09:29:44
191	1	98	          	0	1	2011/09/02 09:30:55
192	1	61	          	0	1	2011/09/02 09:31:52
193	1	101	          	0	1	2011/09/02 09:31:55
194	1	86	          	0	1	2011/09/02 09:31:58
195	1	79	          	0	1	2011/09/02 09:32:01
196	1	67	          	0	1	2011/09/02 09:32:04
197	1	102	          	0	1	2011/09/02 09:32:51
198	1	56	          	0	1	2011/09/02 09:32:54
199	1	96	          	0	1	2011/09/02 09:32:59
200	1	59	          	0	1	2011/09/02 09:36:36
201	1	82	          	0	1	2011/09/02 09:38:51
202	1	84	          	0	1	2011/09/02 09:41:57
203	1	57	          	0	1	2011/09/02 09:44:44
204	1	76	          	0	1	2011/09/02 09:46:11
205	1	116	          	0	1	2011/09/02 09:46:17
206	1	69	          	0	1	2011/09/02 09:46:21
207	1	103	          	0	1	2011/09/02 09:47:34
208	1	109	          	0	1	2011/09/02 09:47:42
209	1	97	          	0	1	2011/09/02 09:47:45
210	1	63	          	0	1	2011/09/02 09:47:49
211	1	94	          	0	1	2011/09/02 09:49:30
212	1	75	          	0	1	2011/09/02 09:52:28
213	1	104	          	0	1	2011/09/02 09:54:41
214	1	93	          	0	1	2011/09/02 10:04:33
215	1	107	          	0	1	2011/09/02 10:08:31
216	1	111	          	0	1	2011/09/02 10:13:36
217	1	87	          	0	1	2011/09/02 10:19:13
218	1	78	          	0	1	2011/09/02 10:21:29
219	1	64	          	0	1	2011/09/02 10:31:53
220	1	88	          	0	1	2011/09/02 10:42:25
221	1	52	          	0	1	2011/09/02 10:54:29
222	1	105	          	0	1	2011/09/02 11:39:49
223	1	70	          	0	1	2011/09/02 11:42:19
224	1	58	          	0	1	2011/09/02 11:42:38
225	1	110	          	0	1	2011/09/02 12:48:57
226	1	120	          	0	1	2011/09/02 13:55:04
227	1	53	          	0	1	2011/09/02 14:18:41
228	1	68	          	0	1	2011/09/02 14:45:32
229	1	120	          	0	1	2011/09/02 17:07:17
230	1	99	          	0	1	2011/09/02 18:05:37
231	1	54	          	0	1	2011/09/02 18:07:56
232	1	51	          	0	1	2011/09/02 18:07:59
233	1	55	          	0	1	2011/09/02 18:20:26
234	1	79	          	0	1	2011/09/02 18:27:14
235	1	90	          	0	1	2011/09/02 18:27:45
236	1	101	          	0	1	2011/09/02 18:27:56
237	1	123	          	0	1	2011/09/02 18:29:20
238	1	87	          	0	1	2011/09/02 18:31:02
239	1	88	          	0	1	2011/09/02 18:31:14
240	1	108	          	0	1	2011/09/02 18:31:22
241	1	89	          	0	1	2011/09/02 18:31:24
242	1	114	          	0	1	2011/09/02 18:31:28
243	1	115	          	0	1	2011/09/02 18:31:31
244	1	116	          	0	1	2011/09/02 18:31:34
245	1	100	          	0	1	2011/09/02 18:31:38
246	1	106	          	0	1	2011/09/02 18:31:53
247	1	94	          	0	1	2011/09/02 18:32:00
248	1	97	          	0	1	2011/09/02 18:32:09
249	1	85	          	0	1	2011/09/02 18:32:32
250	1	72	          	0	1	2011/09/02 18:32:46
251	1	113	          	0	1	2011/09/02 18:32:52
252	1	109	          	0	1	2011/09/02 18:33:19
253	1	112	          	0	1	2011/09/02 18:33:26
254	1	77	          	0	1	2011/09/02 18:33:30
255	1	102	          	0	1	2011/09/02 18:33:41
256	1	61	          	0	1	2011/09/02 18:34:09
257	1	98	          	0	1	2011/09/02 18:35:09
258	1	65	          	0	1	2011/09/02 18:35:37
259	1	73	          	0	1	2011/09/02 18:35:54
260	1	59	          	0	1	2011/09/02 18:36:10
261	1	60	          	0	1	2011/09/02 18:36:13
262	1	107	          	0	1	2011/09/02 18:41:08
263	1	93	          	0	1	2011/09/02 18:41:16
264	1	56	          	0	1	2011/09/02 18:42:11
265	1	71	          	0	1	2011/09/02 18:42:14
266	1	66	          	0	1	2011/09/02 18:45:50
267	1	84	          	0	1	2011/09/02 18:47:18
268	1	86	          	0	1	2011/09/02 18:47:23
269	1	95	          	0	1	2011/09/02 18:52:51
270	1	105	          	0	1	2011/09/02 18:52:55
271	1	49	          	0	1	2011/09/02 18:54:14
272	1	75	          	0	1	2011/09/02 18:56:33
273	1	74	          	0	1	2011/09/02 19:01:24
274	1	104	          	0	1	2011/09/02 19:03:59
275	1	78	          	0	1	2011/09/02 19:04:21
276	1	70	          	0	1	2011/09/02 19:11:21
277	1	121	          	0	1	2011/09/02 19:11:24
278	1	58	          	0	1	2011/09/02 19:13:23
279	1	68	          	0	1	2011/09/02 19:16:22
280	1	63	          	0	1	2011/09/02 19:16:24
281	1	57	          	0	1	2011/09/02 19:24:36
282	1	110	          	0	1	2011/09/02 19:44:20
283	1	118	          	0	1	2011/09/02 19:47:25
284	1	64	          	0	1	2011/09/02 20:13:23
285	1	111	          	0	1	2011/09/02 20:16:04
286	1	119	          	0	1	2011/09/02 20:16:08
287	1	81	          	0	1	2011/09/02 20:16:35
288	1	58	          	0	1	2011/09/02 20:16:37
289	1	69	          	0	1	2011/09/02 20:23:51
290	1	76	          	0	1	2011/09/02 20:30:05
291	1	121	          	0	1	2011/09/02 21:11:06
292	1	70	          	0	1	2011/09/02 21:15:01
293	1	82	          	0	1	2011/09/02 21:32:35
294	1	103	          	0	1	2011/09/02 21:32:37
295	1	85	          	0	1	2011/09/03 20:37:57
296	1	58	          	0	1	2011/09/03 20:38:00
297	1	85	          	0	1	2011/09/03 22:41:36
298	1	58	          	0	1	2011/09/03 23:33:18
299	1	57	          	0	1	2011/09/04 11:58:21
300	1	85	          	0	1	2011/09/04 15:02:18
301	1	96	          	0	1	2011/09/04 15:02:22
302	1	96	          	0	1	2011/09/04 18:24:03
303	1	85	          	0	1	2011/09/04 18:24:06
304	1	81	          	0	1	2011/09/04 18:51:51
305	1	57	          	0	1	2011/09/04 20:10:16
306	1	58	          	0	1	2011/09/04 23:32:03
307	1	81	          	0	1	2011/09/04 23:32:05
308	1	54	          	0	1	2011/09/05 08:42:27
309	1	99	          	0	1	2011/09/05 08:44:29
310	1	80	          	0	1	2011/09/05 08:49:00
311	1	50	          	0	1	2011/09/05 08:56:41
312	1	89	          	0	1	2011/09/05 08:56:44
313	1	72	          	0	1	2011/09/05 08:56:48
314	1	66	          	0	1	2011/09/05 08:57:45
315	1	74	          	0	1	2011/09/05 08:57:50
316	1	49	          	0	1	2011/09/05 09:00:28
317	1	52	          	0	1	2011/09/05 09:02:50
318	1	58	          	0	1	2011/09/05 09:04:39
319	1	83	          	0	1	2011/09/05 09:08:25
320	1	113	          	0	1	2011/09/05 09:12:02
321	1	115	          	0	1	2011/09/05 09:14:01
322	1	123	          	0	1	2011/09/05 09:14:13
323	1	108	          	0	1	2011/09/05 09:14:34
324	1	73	          	0	1	2011/09/05 09:15:14
325	1	114	          	0	1	2011/09/05 09:16:13
326	1	51	          	0	1	2011/09/05 09:16:18
327	1	82	          	0	1	2011/09/05 09:17:23
328	1	57	          	0	1	2011/09/05 09:17:27
329	1	97	          	0	1	2011/09/05 09:21:13
330	1	96	          	0	1	2011/09/05 09:21:16
331	1	121	          	0	1	2011/09/05 09:22:36
332	1	117	          	0	1	2011/09/05 09:22:45
333	1	118	          	0	1	2011/09/05 09:23:40
334	1	112	          	0	1	2011/09/05 09:25:02
335	1	100	          	0	1	2011/09/05 09:26:08
336	1	60	          	0	1	2011/09/05 09:26:12
337	1	94	          	0	1	2011/09/05 09:27:51
338	1	67	          	0	1	2011/09/05 09:29:07
339	1	67	          	0	1	2011/09/05 09:29:09
340	1	101	          	0	1	2011/09/05 09:29:11
341	1	90	          	0	1	2011/09/05 09:30:05
342	1	102	          	0	1	2011/09/05 09:30:08
343	1	106	          	0	1	2011/09/05 09:30:09
344	1	56	          	0	1	2011/09/05 09:30:12
345	1	109	          	0	1	2011/09/05 09:30:15
346	1	92	          	0	1	2011/09/05 09:30:18
347	1	92	          	0	1	2011/09/05 09:30:23
348	1	103	          	0	1	2011/09/05 09:31:59
349	1	86	          	0	1	2011/09/05 09:32:02
350	1	84	          	0	1	2011/09/05 09:33:04
351	1	98	          	0	1	2011/09/05 09:33:09
352	1	85	          	0	1	2011/09/05 09:36:12
353	1	75	          	0	1	2011/09/05 09:40:01
354	1	68	          	0	1	2011/09/05 09:40:04
355	1	76	          	0	1	2011/09/05 09:40:14
356	1	59	          	0	1	2011/09/05 09:40:26
357	1	116	          	0	1	2011/09/05 09:42:02
358	1	95	          	0	1	2011/09/05 09:43:44
359	1	87	          	0	1	2011/09/05 09:43:47
360	1	119	          	0	1	2011/09/05 09:43:50
361	1	88	          	0	1	2011/09/05 09:47:37
362	1	93	          	0	1	2011/09/05 09:51:07
363	1	55	          	0	1	2011/09/05 09:53:12
364	1	77	          	0	1	2011/09/05 09:53:16
365	1	104	          	0	1	2011/09/05 10:05:39
366	1	111	          	0	1	2011/09/05 10:05:42
367	1	63	          	0	1	2011/09/05 10:05:45
368	1	122	          	0	1	2011/09/05 10:05:49
369	1	105	          	0	1	2011/09/05 10:09:29
370	1	78	          	0	1	2011/09/05 10:14:33
371	1	110	          	0	1	2011/09/05 10:17:36
372	1	79	          	0	1	2011/09/05 10:26:57
373	1	62	          	0	1	2011/09/05 10:27:05
374	1	107	          	0	1	2011/09/05 10:40:01
375	1	65	          	0	1	2011/09/05 10:49:26
376	1	64	          	0	1	2011/09/05 10:59:37
377	1	69	          	0	1	2011/09/05 11:43:49
378	1	71	          	0	1	2011/09/05 12:52:23
379	1	61	          	0	1	2011/09/05 13:14:19
380	1	70	          	0	1	2011/09/05 13:45:35
381	1	81	          	0	1	2011/09/05 14:09:36
382	1	120	          	0	1	2011/09/05 15:28:15
383	1	99	          	0	1	2011/09/05 17:17:18
384	1	72	          	0	1	2011/09/05 18:04:32
385	1	72	          	0	1	2011/09/05 18:05:02
386	1	72	          	0	1	2011/09/05 18:05:04
387	1	80	          	0	1	2011/09/05 18:08:45
388	1	71	          	0	1	2011/09/05 18:09:18
389	1	54	          	0	1	2011/09/05 18:09:30
390	1	51	          	0	1	2011/09/05 18:21:50
391	1	122	          	0	1	2011/09/05 18:29:04
392	1	122	          	0	1	2011/09/05 18:29:05
393	1	100	          	0	1	2011/09/05 18:31:59
394	1	114	          	0	1	2011/09/05 18:32:19
395	1	112	          	0	1	2011/09/05 18:32:22
396	1	116	          	0	1	2011/09/05 18:32:25
397	1	115	          	0	1	2011/09/05 18:32:28
398	1	109	          	0	1	2011/09/05 18:32:32
399	1	106	          	0	1	2011/09/05 18:32:40
400	1	107	          	0	1	2011/09/05 18:32:56
401	1	89	          	0	1	2011/09/05 18:33:02
402	1	102	          	0	1	2011/09/05 18:33:04
403	1	50	          	0	1	2011/09/05 18:33:11
404	1	84	          	0	1	2011/09/05 18:33:54
405	1	86	          	0	1	2011/09/05 18:34:00
406	1	113	          	0	1	2011/09/05 18:34:03
407	1	98	          	0	1	2011/09/05 18:34:18
408	1	97	          	0	1	2011/09/05 18:36:17
409	1	97	          	0	1	2011/09/05 18:36:18
410	1	90	          	0	1	2011/09/05 18:36:42
411	1	108	          	0	1	2011/09/05 18:37:03
412	1	88	          	0	1	2011/09/05 18:37:09
413	1	101	          	0	1	2011/09/05 18:37:29
414	1	110	          	0	1	2011/09/05 18:38:13
415	1	95	          	0	1	2011/09/05 18:38:16
416	1	92	          	0	1	2011/09/05 18:38:19
417	1	83	          	0	1	2011/09/05 18:40:48
418	1	77	          	0	1	2011/09/05 18:41:11
419	1	55	          	0	1	2011/09/05 18:41:16
420	1	104	          	0	1	2011/09/05 18:44:59
421	1	56	          	0	1	2011/09/05 18:45:04
422	1	65	          	0	1	2011/09/05 18:46:07
423	1	78	          	0	1	2011/09/05 18:47:13
424	1	123	          	0	1	2011/09/05 18:48:19
425	1	85	          	0	1	2011/09/05 18:50:21
426	1	74	          	0	1	2011/09/05 18:58:11
427	1	117	          	0	1	2011/09/05 18:58:32
428	1	49	          	0	1	2011/09/05 18:59:07
429	1	75	          	0	1	2011/09/05 19:06:17
430	1	66	          	0	1	2011/09/05 19:08:42
431	1	87	          	0	1	2011/09/05 19:08:49
432	1	121	          	0	1	2011/09/05 19:10:29
433	1	70	          	0	1	2011/09/05 19:10:32
434	1	63	          	0	1	2011/09/05 19:15:01
435	1	73	          	0	1	2011/09/05 19:19:02
436	1	94	          	0	1	2011/09/05 19:20:44
437	1	79	          	0	1	2011/09/05 19:30:07
438	1	61	          	0	1	2011/09/05 19:36:44
439	1	96	          	0	1	2011/09/05 19:43:00
440	1	57	          	0	1	2011/09/05 19:45:18
441	1	103	          	0	1	2011/09/05 20:02:45
442	1	93	          	0	1	2011/09/05 20:02:50
443	1	111	          	0	1	2011/09/05 20:02:56
444	1	105	          	0	1	2011/09/05 20:02:59
445	1	119	          	0	1	2011/09/05 20:04:48
446	1	118	          	0	1	2011/09/05 20:17:44
447	1	118	          	0	1	2011/09/05 20:17:46
448	1	58	          	0	1	2011/09/05 20:34:44
449	1	81	          	0	1	2011/09/05 20:34:53
450	1	82	          	0	1	2011/09/05 20:46:25
451	1	120	          	0	1	2011/09/05 20:49:30
452	1	67	          	0	1	2011/09/05 20:49:33
453	1	64	          	0	1	2011/09/05 20:49:40
454	1	69	          	0	1	2011/09/05 20:49:42
455	1	60	          	0	1	2011/09/05 20:49:44
456	1	59	          	0	1	2011/09/05 20:49:47
457	1	62	          	0	1	2011/09/05 20:49:55
458	1	68	          	0	1	2011/09/05 20:50:00
459	1	81	          	0	1	2011/09/05 22:53:17
460	1	51	          	0	1	2011/09/06 08:30:37
461	1	80	          	0	1	2011/09/06 08:45:49
462	1	52	          	0	1	2011/09/06 08:50:49
463	1	50	          	0	1	2011/09/06 08:52:33
464	1	89	          	0	1	2011/09/06 08:52:36
465	1	72	          	0	1	2011/09/06 08:52:39
466	1	55	          	0	1	2011/09/06 08:56:13
467	1	77	          	0	1	2011/09/06 08:56:23
468	1	71	          	0	1	2011/09/06 08:57:34
469	1	54	          	0	1	2011/09/06 08:57:37
470	1	54	          	0	1	2011/09/06 08:57:40
471	1	49	          	0	1	2011/09/06 08:58:48
472	1	66	          	0	1	2011/09/06 09:00:33
473	1	99	          	0	1	2011/09/06 09:02:37
474	1	114	          	0	1	2011/09/06 09:05:42
475	1	83	          	0	1	2011/09/06 09:05:46
476	1	113	          	0	1	2011/09/06 09:07:22
477	1	115	          	0	1	2011/09/06 09:08:39
478	1	122	          	0	1	2011/09/06 09:10:20
479	1	57	          	0	1	2011/09/06 09:12:59
480	1	61	          	0	1	2011/09/06 09:13:05
481	1	121	          	0	1	2011/09/06 09:14:55
482	1	123	          	0	1	2011/09/06 09:15:02
483	1	65	          	0	1	2011/09/06 09:17:53
484	1	74	          	0	1	2011/09/06 09:19:07
485	1	117	          	0	1	2011/09/06 09:21:07
486	1	100	          	0	1	2011/09/06 09:22:50
487	1	112	          	0	1	2011/09/06 09:24:33
488	1	106	          	0	1	2011/09/06 09:24:35
489	1	97	          	0	1	2011/09/06 09:24:38
490	1	108	          	0	1	2011/09/06 09:25:59
491	1	60	          	0	1	2011/09/06 09:27:06
492	1	90	          	0	1	2011/09/06 09:27:11
493	1	118	          	0	1	2011/09/06 09:28:12
494	1	109	          	0	1	2011/09/06 09:29:22
495	1	67	          	0	1	2011/09/06 09:30:19
496	1	101	          	0	1	2011/09/06 09:30:21
497	1	103	          	0	1	2011/09/06 09:30:26
498	1	92	          	0	1	2011/09/06 09:30:29
499	1	76	          	0	1	2011/09/06 09:30:31
500	1	98	          	0	1	2011/09/06 09:31:59
501	1	85	          	0	1	2011/09/06 09:32:50
502	1	96	          	0	1	2011/09/06 09:32:58
503	1	102	          	0	1	2011/09/06 09:33:00
504	1	88	          	0	1	2011/09/06 09:37:08
505	1	86	          	0	1	2011/09/06 09:38:15
506	1	94	          	0	1	2011/09/06 09:40:05
507	1	64	          	0	1	2011/09/06 09:40:07
508	1	78	          	0	1	2011/09/06 09:43:09
509	1	59	          	0	1	2011/09/06 09:44:20
510	1	56	          	0	1	2011/09/06 09:45:13
511	1	82	          	0	1	2011/09/06 09:45:17
512	1	119	          	0	1	2011/09/06 09:49:39
513	1	75	          	0	1	2011/09/06 09:49:53
514	1	95	          	0	1	2011/09/06 10:01:23
515	1	107	          	0	1	2011/09/06 10:02:17
516	1	87	          	0	1	2011/09/06 10:05:12
517	1	116	          	0	1	2011/09/06 10:09:10
518	1	93	          	0	1	2011/09/06 10:13:37
519	1	63	          	0	1	2011/09/06 10:17:39
520	1	111	          	0	1	2011/09/06 10:18:48
521	1	84	          	0	1	2011/09/06 10:22:50
522	1	68	          	0	1	2011/09/06 10:30:40
523	1	69	          	0	1	2011/09/06 10:49:33
524	1	110	          	0	1	2011/09/06 10:51:21
525	1	105	          	0	1	2011/09/06 11:39:59
526	1	76	          	0	1	2011/09/06 12:19:57
527	1	62	          	0	1	2011/09/06 12:28:52
528	1	68	          	0	1	2011/09/06 12:44:05
529	1	70	          	0	1	2011/09/06 12:47:00
530	1	67	          	0	1	2011/09/06 13:47:39
531	1	64	          	0	1	2011/09/06 13:48:22
532	1	49	          	0	1	2011/09/06 14:28:55
533	1	68	          	0	1	2011/09/06 14:56:57
534	1	76	          	0	1	2011/09/06 15:18:33
535	1	81	          	0	1	2011/09/06 15:18:35
536	1	121	          	0	1	2011/09/06 16:59:56
537	1	122	          	0	1	2011/09/06 17:00:02
538	1	121	          	0	1	2011/09/06 17:00:27
539	1	121	          	0	1	2011/09/06 17:00:29
540	1	122	          	0	1	2011/09/06 17:00:33
541	1	72	          	0	1	2011/09/06 17:03:04
542	1	73	          	0	1	2011/09/06 17:03:08
543	1	80	          	0	1	2011/09/06 18:03:31
544	1	55	          	0	1	2011/09/06 18:05:27
545	1	71	          	0	1	2011/09/06 18:05:38
546	1	99	          	0	1	2011/09/06 18:09:38
547	1	52	          	0	1	2011/09/06 18:18:34
548	1	100	          	0	1	2011/09/06 18:31:03
549	1	115	          	0	1	2011/09/06 18:34:19
550	1	116	          	0	1	2011/09/06 18:34:23
551	1	114	          	0	1	2011/09/06 18:34:26
552	1	101	          	0	1	2011/09/06 18:34:48
553	1	110	          	0	1	2011/09/06 18:35:28
554	1	68	          	0	1	2011/09/06 18:36:18
555	1	62	          	0	1	2011/09/06 18:36:22
556	1	112	          	0	1	2011/09/06 18:36:33
557	1	109	          	0	1	2011/09/06 18:36:37
